Ano,Quadro_H,Codigo,Descri_Item,Cod_harmo
2008,77,77025,PATE DE GALINHA EM CONSERVA,10107
2008,77,77026,ALMONDEGA AO MOLHO EM CONSERVA,16104
2008,77,77026,ALMONDEGA EM CONSERVA,16104
2008,77,77026,CARNE BOVINA EM CONSERVA,16104
2008,77,77026,CORNED BEEF,16104
2008,77,77026,KITUTE BOVINO,16104
2008,77,77026,QUITUTE BOVINO,16104
2008,77,77026,VITELADA,16104
2008,77,77027,AFIAMBRADO,07208
2008,77,77027,CARNE SUINA EM CONSERVA,07208
2008,77,77027,FIAMBRADA SUINA,07208
2008,77,77027,FIAMBRE,07208
2008,77,77027,KITUTE SUINO,07208
2008,77,77027,PRESUNTADA,07208
2008,77,77027,QUITUTE SUINO,07208
2008,77,77027,VIANDADA SUINA,07208
2008,77,77028,SALSICHA EM CONSERVA,07503
2008,77,77029,LINGUICA EM CONSERVA,07506
2008,77,77030,PEIXE SARDINHA EM CONSERVA,09107
2008,77,77030,SARDINHA EM CONSERVA,09107
2008,77,77030,SARDINHA EM LATA,09107
2008,77,77031,ANCHOVA EM CONSERVA,09109
2008,77,77031,ENCHOVA EM CONSERVA,09109
2008,77,77031,PEIXE ANCHOVA EM CONSERVA,09109
2008,77,77031,PEIXE ENCHOVA EM CONSERVA,09109
2008,77,77032,CORVINA EM CONSERVA,09103
2008,77,77032,PEIXE CORVINA EM CONSERVA,09103
2008,77,77033,CAVALINHA EM CONSERVA,09109
2008,77,77033,PEIXE CAVALINHA EM CONSERVA,09109
2008,77,77034,ATUM EM CONSERVA,09109
2008,77,77034,ATUM RALADO,09109
2008,77,77034,ATUM SOLIDO,09109
2008,77,77034,PEIXE ATUM EM CONSERVA,09109
2008,77,77035,PEIXE SAVELHA EM CONSERVA,09109
2008,77,77035,SAVELHA EM CONSERVA,09109
2008,77,77036,CAMARAO EM CONSERVA,09109
2008,77,77037,PEPINO EM CONSERVA,02212
2008,77,77038,CEBOLA EM CONSERVA,02212
2008,77,77039,PASTA DE PEIXE EM CONSERVA,09109
2008,77,77039,PATE DE PEIXE EM CONSERVA,09109
2008,77,77040,PICLES,02212
2008,77,77041,BONITO EM CONSERVA,09109
2008,77,77041,PEIXE BONITO EM CONSERVA,09109
2008,77,77042,LENTILHA EM CONSERVA,02212
2008,77,77043,MORTADELA EM CONSERVA,07501
2008,77,77044,ALGA EM CONSERVA,16103
2008,77,77044,ALGAS EM CONSERVA,16103
2008,77,77045,PEIXE PESCADA EM CONSERVA,09104
2008,77,77045,PESCADA EM CONSERVA,09104
2008,77,77046,CARNE DE FRANGO EM CONSERVA,10107
2008,77,77046,CARNE DE GALINHA EM CONSERVA,10107
2008,77,77046,QUITUTE DE FRANGO,10107
2008,77,77046,QUITUTE DE FRANGO EM CONSERVA,10107
2008,77,77047,PASTA DE PERU EM CONSERVA,10107
2008,77,77047,PATE DE PERU EM CONSERVA,10107
2008,77,77048,PASTA DE LINGUA EM CONSERVA,08102
2008,77,77048,PATE DE LINGUA EM CONSERVA,08102
2008,77,77049,KAMA BOKU (TAINHA EM CONSERVA),09109
2008,77,77049,KAMABOKU (TAINHA EM CONSERVA),09109
2008,77,77049,PEIXE TAINHA EM CONSERVA,09109
2008,77,77049,TAINHA EM CONSERVA,09109
2008,77,77050,BERBIGAO EM CONSERVA,02212
2008,77,77051,FIAMBRE DE CHESTER,10107
2008,77,77051,PRESUNTO DE CHESTER,10107
2008,77,77052,NABO EM CONSERVA,02212
2008,77,77053,ALICHE,09109
2008,77,77054,STROGONOFF EM CONSERVA,16104
2008,77,77054,STROGONOFF EM PACOTE,16104
2008,77,77054,STROGONOFF ENCARTONADO,16104
2008,77,77055,CONSERVANTE PARA ALIMENTOS,16103
2008,77,77056,CARNE EM CONSERVA NAO-ESPECIFICADA,07208
2008,77,77057,CUMARI EM CONSERVA,02212
2008,77,77057,PIMENTA CUMARI EM CONSERVA,02212
2008,77,77057,PIMENTA DE CUMARI EM CONSERVA,02212
2008,77,77058,ALIMENTO INFANTIL NAO-ESPECIFICADO,16103
2008,77,77058,NESTLE BABY,16103
2008,77,77059,KANI KAMA,09109
2008,77,77060,SALMAO EM CONSERVA,09109
2008,77,77061,CANJA DESIDRATADA LIGHT,16103
2008,77,77061,CREME DE CEBOLA (SOPA DESIDRATADA) LIGHT,16103
2008,77,77061,CREME DE LEGUMES (SOPA DESIDRATADA) LIGHT,16103
2008,77,77061,SOPA CONCENTRADA EM PACOTE DE QUALQUER SABOR LIGHT,16103
2008,77,77061,SOPA DESIDRATADA DE QUALQUER SABOR LIGHT,16103
2008,77,77061,SOPA EM PACOTE DE QUALQUER SABOR LIGHT,16103
2008,77,77061,YAKISSOBA (SOPA DE LEGUMES DESIDRATADA) LIGHT,16103
2008,77,77062,PEIXE SARDINHA EM CONSERVA LIGHT,09107
2008,77,77062,SARDINHA EM CONSERVA LIGHT,09107
2008,77,77062,SARDINHA EM LATA LIGHT,09107
2008,77,77063,ATUM EM CONSERVA LIGHT,09109
2008,77,77063,ATUM RALADO LIGHT,09109
2008,77,77063,ATUM SOLIDO LIGHT,09109
2008,77,77063,PEIXE ATUM EM CONSERVA LIGHT,09109
2008,77,77064,MORTADELA EM CONSERVA LIGHT,07501
2008,77,77065,FIAMBRE DE CHESTER LIGHT,10107
2008,77,77065,PRESUNTO DE CHESTER LIGHT,10107
2008,77,77066,BERINJELA AGRIDOCE,02203
2008,77,77067,BETERRABA EM CONSERVA,02305
2008,77,77068,LANCHE PEPERI (PRESUNTOS SUINO E DE FRANGO),16104
2008,77,77069,OVO DE CODORNA EM CONSERVA,10202
2008,77,77070,SELETA DE LEGUMES EM CONSERVA,02309
2008,77,77071,PASTA DE AZEITONA,02212
2008,77,77071,PATE DE AZEITONA,02212
2008,77,77072,COUVE FLOR EM CONSERVA,02105
2008,77,77073,CEBOLINHA CRISTAL EM CONSERVA,02212
2008,77,77074,AZEITONA VERDE LIGHT,02212
2008,77,77075,SALSICHA VEGETAL EM CONSERVA,16103
2008,77,77076,BROCOLIS EM CONSERVA,02104
2008,78,78001,FRANGO ABATIDO,10104
2008,78,78001,FRANGO CAIPIRA,10104
2008,78,78001,FRANGO INTEIRO,10104
2008,78,78001,GALINHA ABATIDA,10104
2008,78,78002,FRANGO CONGELADO,10104
2008,78,78002,FRANGO CONGELADO TEMPERADO,10104
2008,78,78002,FRANGO INTEIRO CONGELADO,10104
2008,78,78002,FRANGO RESFRIADO,10104
2008,78,78002,FRANGO TEMPERADO CONGELADO,10104
2008,78,78002,GALINHA CONGELADA,10104
2008,78,78002,GALINHA CONGELADA TEMPERADA,10104
2008,78,78002,GALINHA RESFRIADA,10104
2008,78,78002,GALINHA TEMPERADA CONGELADA,10104
2008,78,78003,CARNE DE FRANGO DESFIADA,10102
2008,78,78003,CARNE DE FRANGO NAO ESPECIFICADA,10102
2008,78,78003,CARNE DE GALINHA OU FRANGO NAO-ESPECIFICADA,10102
2008,78,78003,FRANGO DESFIADO,10102
2008,78,78003,FRANGO EM PEDACOS NAO-ESPECIFICADOS,10102
2008,78,78003,GALINHA EM PEDACOS NAO-ESPECIFICADOS,10102
2008,78,78003,PARTE DE GALINHA OU FRANGO NAO-ESPECIFICADA,10102
2008,78,78004,ESCALOPE DE FRANGO,10106
2008,78,78004,FILE DE FRANGO,10106
2008,78,78004,FILE DE PEITO DE FRANGO,10106
2008,78,78004,MEDALHAO DE FRANGO,10106
2008,78,78004,PEITO DE FRANGO,10106
2008,78,78004,PEITO DE GALINHA OU FRANGO,10106
2008,78,78005,COXA DE FRANGO,10103
2008,78,78005,COXA DE GALINHA OU FRANGO,10103
2008,78,78005,COXA E SOBRECOXA DE FRANGO,10103
2008,78,78005,COXA E SOBRECOXA DE GALINHA OU FRANGO,10103
2008,78,78005,SOBRECOXA DE FRANGO,10103
2008,78,78005,SOBRECOXA DE GALINHA OU FRANGO,10103
2008,78,78006,CARCACA DE GALINHA OU FRANGO,10107
2008,78,78006,CARCACA FRANGO,10107
2008,78,78006,DORSO DE FRANGO,10107
2008,78,78006,DORSO DE GALINHA OU FRANGO,10107
2008,78,78007,ASA DE FRANGO,10101
2008,78,78007,ASA DE FRANGO TEMPERADO,10101
2008,78,78007,ASA DE GALINHA,10101
2008,78,78007,ASA DE GALINHA OU FRANGO,10101
2008,78,78007,ASINHA DE FRANGO,10101
2008,78,78007,COXA DE ASA DE FRANGO,10101
2008,78,78007,COXINHA DA ASA DE GALINHA OU FRANGO,10101
2008,78,78007,DRUMETE DE FRANGO,10101
2008,78,78007,DRUMETE DE GALINHA OU FRANGO,10101
2008,78,78008,PESCOCO DE FRANGO,10102
2008,78,78008,PESCOCO DE GALINHA OU FRANGO,10102
2008,78,78009,PE DE FRANGO,10102
2008,78,78009,PE DE GALINHA OU FRANGO,10102
2008,78,78010,MIUDO DE FRANGO NAO-ESPECIFICADO,08104
2008,78,78010,MIUDO DE GALINHA OU FRANGO NAO-ESPECIFICADO,08104
2008,78,78011,MOELA DE FRANGO,08104
2008,78,78011,MOELA DE GALINHA OU FRANGO,08104
2008,78,78012,CORACAO DE FRANGO,08104
2008,78,78012,CORACAO DE GALINHA OU FRANGO,08104
2008,78,78013,FIGADO DE FRANGO,08104
2008,78,78013,FIGADO DE GALINHA OU FRANGO,08104
2008,78,78014,FRANGO EM PE,10105
2008,78,78014,FRANGO VIVO,10105
2008,78,78014,GALINHA EM PE,10105
2008,78,78014,GALINHA VIVA,10105
2008,78,78015,PERU ABATIDO,10107
2008,78,78016,PERU CONGELADO,10107
2008,78,78016,PERU CONGELADO TEMPERADO,10107
2008,78,78016,PERU TEMPERADO CONGELADO,10107
2008,78,78017,CARNE DE PERU NAO-ESPECIFICADA,10107
2008,78,78017,PARTE DE PERU NAO-ESPECIFICADA,10107
2008,78,78017,PERU EM PEDACO NAO-ESPECIFICADO,10107
2008,78,78018,PEITO DE PERU,10107
2008,78,78018,PEITO DE PERU DEFUMADO,10107
2008,78,78019,COXA DE PERU,10107
2008,78,78019,SOBRECOXA DE PERU,10107
2008,78,78020,CARCACA DE PERU,10107
2008,78,78020,DORSO DE PERU,10107
2008,78,78021,ASA DE PERU,10107
2008,78,78022,PERU EM PE,10107
2008,78,78022,PERU VIVO,10107
2008,78,78023,COXA DE AVE NAO-ESPECIFICADA,10107
2008,78,78024,COXA E SOBRECOXA DE AVE NAO-ESPECIFICADA,10102
2008,78,78025,COXA E ASA DE FRANGO,10102
2008,78,78025,COXA E ASA DE GALINHA OU FRANGO,10102
2008,78,78026,COXA E PEITO DE FRANGO,10102
2008,78,78026,COXA E PEITO DE GALINHA OU FRANGO,10102
2008,78,78027,CHESTER,10107
2008,78,78027,TENDER,10107
2008,78,78028,INHAMBU ABATIDO,10107
2008,78,78028,"NAMBU ABATIDO, CONGELADO OU VIVO",10107
2008,78,78028,NAMBU CONGELADO,10107
2008,78,78028,NAMBU VIVO,10107
2008,78,78029,NUGGETS DE FRANGO,10102
2008,78,78029,NUGGETS DE GALINHA,10102
2008,78,78029,STEAK DE FRANGO,10102
2008,78,78029,STEAK DE GALINHA,10102
2008,78,78030,"CODORNA ABATIDA, CONGELADA OU VIVA",10107
2008,78,78030,CODORNA CONGELADA,10107
2008,78,78030,CODORNA VIVA,10107
2008,78,78031,PERU EMPANADO,10107
2008,78,78032,PE E ASA DE FRANGO,10102
2008,78,78032,PE E ASA DE GALINHA OU FRANGO,10102
2008,78,78033,OVO DE GALINHA,10201
2008,78,78033,OVO DE GALINHA CAIPIRA,10201
2008,78,78033,OVOS DE GALINHA,10201
2008,78,78033,OVOS DE GALINHA BRANCO,10201
2008,78,78033,OVOS DE GALINHA VERMELHO,10201
2008,78,78034,OVO DE PATA,10202
2008,78,78035,OVO DE CODORNA,10202
2008,78,78036,COSTELA E PE DE FRANGO,10102
2008,78,78036,COSTELA E PE DE GALINHA OU FRANGO,10102
2008,78,78037,"AVOANTE ABATIDA, CONGELADA OU VIVA",10107
2008,78,78037,AVOANTE CONGELADA,10107
2008,78,78037,AVOANTE VIVA,10107
2008,78,78037,"CAPOTE ABATIDA, CONGELADA OU VIVA",10107
2008,78,78037,CAPOTE CONGELADA,10107
2008,78,78037,CAPOTE VIVA,10107
2008,78,78037,GALINHA DAGUA,10107
2008,78,78037,"GALINHA DE ANGOLA ABATIDA, CONGELADA OU VIVA",10107
2008,78,78037,GALINHA DE ANGOLA CONGELADA,10107
2008,78,78037,GALINHA DE ANGOLA VIVA,10107
2008,78,78037,"GANSO ABATIDO, CONGELADO OU VIVO",10107
2008,78,78037,GANSO CONGELADO,10107
2008,78,78037,GANSO VIVO,10107
2008,78,78037,"GARCA ABATIDA, CONGELADA OU VIVA",10107
2008,78,78037,"INAMBU ABATIDA, CONGELADA OU VIVA",10107
2008,78,78037,"JACANA ABATIDA, CONGELADA OU VIVA",10107
2008,78,78037,JACU ABATIDO,10107
2008,78,78037,"MUTUM ABATIDO, CONGELADO OU VIVO",10107
2008,78,78037,MUTUM CONGELADO,10107
2008,78,78037,MUTUM VIVO,10107
2008,78,78037,"OUTRA AVE ABATIDA, CONGELADA OU VIVA",10107
2008,78,78037,OUTRA AVE CONGELADA,10107
2008,78,78037,OUTRA AVE VIVA,10107
2008,78,78037,"PERDIZ ABATIDA, CONGELADA OU VIVA",10107
2008,78,78037,PERDIZ CONGELADA,10107
2008,78,78037,PERDIZ VIVA,10107
2008,78,78037,"POMBO ABATIDO, CONGELADO OU VIVO",10107
2008,78,78037,POMBO CONGELADO,10107
2008,78,78037,POMBO VIVO,10107
2008,78,78038,OSSO DE GALINHA,10107
2008,78,78039,CARCACA DE PATO,10107
2008,78,78039,CARNE DE PATO NAO-ESPECIFICADA,10107
2008,78,78039,COXA DE PATO,10107
2008,78,78039,DORSO DE PATO,10107
2008,78,78039,PARTE DE PATO (NAO-ESPECIFICADA),10107
2008,78,78039,PATO ABATIDO,10107
2008,78,78039,"PATO ABATIDO, CONGELADO OU VIVO",10107
2008,78,78039,PATO CONGELADO,10107
2008,78,78039,PATO EM PE,10107
2008,78,78039,PATO EM PEDACOS (NAO-ESPECIFICADOS),10107
2008,78,78039,PATO VIVO,10107
2008,78,78039,PEITO DE PATO,10107
2008,78,78039,SOBRECOXA DE PATO,10107
2008,78,78040,"CABECA DE GALINHA, PATO, PERU, MARRECO, GALINHA DE ANGOLA",10107
2008,78,78041,PESCOCO DE PERU,10107
2008,78,78042,SOBRECOXA NAO-ESPECIFICADA,10102
2008,78,78043,OVO DE MARRECA,10202
2008,78,78044,OVO DE TRACAJA,10202
2008,78,78045,OVO DE PERU,10202
2008,78,78046,OSSO DE PERU,10107
2008,78,78047,RIM DE GALINHA,10107
2008,78,78048,SAMBIQUIRA DE GALINHA OU FRANGO,10107
2008,78,78049,SAMBIQUIRA DE PERU,10107
2008,78,78050,SAMBIQUIRA NAO-ESPECIFICADA,10107
2008,78,78051,ROLE DE PERU,10107
2008,78,78052,COXA E ASA NAO-ESPECIFICADA,10101
2008,78,78053,COXA E ASA DE PERU,10107
2008,78,78054,PEITO DE PERU LIGHT,10107
2008,78,78055,FRANGO ABATIDO ORGANICO,10104
2008,78,78055,FRANGO CAIPIRA ORGANICO,10104
2008,78,78055,FRANGO INTEIRO ORGANICO,10104
2008,78,78055,GALINHA ABATIDA ORGANICA,10104
2008,78,78056,FRANGO CONGELADO ORGANICO,10104
2008,78,78056,FRANGO CONGELADO TEMPERADO ORGANICO,10104
2008,78,78056,FRANGO RESFRIADO ORGANICO,10104
2008,78,78056,FRANGO TEMPERADO CONGELADO ORGANICO,10104
2008,78,78056,GALINHA CONGELADA ORGANICA,10104
2008,78,78056,GALINHA CONGELADA TEMPERADA ORGANICA,10104
2008,78,78056,GALINHA RESFRIADA ORGANICA,10104
2008,78,78056,GALINHA TEMPERADA CONGELADA ORGANICA,10104
2008,78,78057,FILE DE FRANGO ORGANICO,10106
2008,78,78057,FILE DE GALINHA OU FRANGO ORGANICO,10106
2008,78,78057,PEITO DE FRANGO ORGANICO,10106
2008,78,78057,PEITO DE GALINHA OU FRANGO ORGANICO,10106
2008,78,78058,COXA DE FRANGO ORGANICA,10103
2008,78,78058,COXA DE GALINHA OU FRANGO ORGANICA,10103
2008,78,78058,COXA E SOBRECOXA DE FRANGO ORGANICA,10103
2008,78,78058,COXA E SOBRECOXA DE GALINHA OU FRANGO ORGANICA,10103
2008,78,78058,SOBRECOXA DE FRANGO ORGANICA,10103
2008,78,78058,SOBRECOXA DE GALINHA OU FRANGO ORGANICA,10103
2008,78,78059,CARNE DE GALINHA OU FRANGO NAO-ESPECIFICADA ORGANICA,10102
2008,78,78059,FRANGO EM PEDACOS NAO-ESPECIFICADOS ORGANICO,10102
2008,78,78059,GALINHA EM PEDACOS NAO-ESPECIFICADOS ORGANICA,10102
2008,78,78059,PARTE DE FRANGO ORGANICO NAO-ESPECIFICADA,10102
2008,78,78059,PARTE DE GALINHA OU FRANGO NAO-ESPECIFICADA ORGANICA,10102
2008,78,78060,CARNE DE MARRECO,10107
2008,78,78060,"MARRECO ABATIDO, CONGELADO OU VIVO",10107
2008,78,78061,CORACAO DE PERU,10107
2008,78,78062,CARNE MOIDA DE FRANGO,10102
2008,78,78063,OVO DE GUINE,10202
2008,78,78064,FRANGO ORGANICO INTEIRO,10104
2008,78,78065,OVO DE GALINHA ORGANICO,10201
2008,78,78066,PELE DE FRANGO,10107
2008,78,78067,OVO DE JACARE,10202
2008,78,78068,PEITO DE FRANGO LIGHT,10106
2008,78,78069,CARNE DE AVESTRUZ,10107
2008,79,79001,LEITE DE VACA INTEGRAL,11103
2008,79,79001,LEITE DE VACA PASTEURIZADO INTEGRAL,11103
2008,79,79001,LEITE ESPECIAL INTEGRAL,11103
2008,79,79001,LEITE ESTERILIZADO INTEGRAL,11103
2008,79,79001,LEITE GLUT LONGA VIDA INTEGRAL,11103
2008,79,79001,LEITE INTEGRAL,11103
2008,79,79001,LEITE LONGA VIDA INTEGRAL,11103
2008,79,79001,LEITE PASTEURIZADO INTEGRAL,11103
2008,79,79001,LEITE TIPO A INTEGRAL,11103
2008,79,79001,LEITE TIPO B INTEGRAL,11103
2008,79,79001,LEITE TIPO C COMUM,11103
2008,79,79001,LEITE TIPO C INTEGRAL,11103
2008,79,79002,LEITE DA ROCA,11103
2008,79,79002,LEITE DE VACA FRESCO,11103
2008,79,79002,LEITE DE VACA IN NATURA,11103
2008,79,79002,LEITE FRESCO,11103
2008,79,79002,LEITE IN NATURA,11103
2008,79,79003,LEITE DE CABRA,11106
2008,79,79004,LEITE DE BUFALA,11106
2008,79,79005,LEITE DE JUMENTA,11106
2008,79,79006,LEITE EM PO FRIGOR INTEGRAL,11105
2008,79,79006,LEITE EM PO GLORIA INTEGRAL,11105
2008,79,79006,LEITE EM PO INTEGRAL,11105
2008,79,79006,LEITE EM PO LACTOGENO INTEGRAL,11105
2008,79,79006,LEITE EM PO NANON INTEGRAL,11105
2008,79,79006,LEITE EM PO NESTOGENO 2. SEMESTRE INTEGRAL,11105
2008,79,79006,LEITE EM PO NINHO INSTANTANEO INTEGRAL,11105
2008,79,79006,LEITE EM PO NINHO INTEGRAL,11105
2008,79,79007,LEITE EM PO DESENGORDURADO,11105
2008,79,79007,LEITE EM PO DESNATADO,11105
2008,79,79007,LEITE EM PO DESNATADO OU DESENGORDURADO,11105
2008,79,79007,LEITE EM PO ELEDON DESENGORDURADO,11105
2008,79,79007,LEITE EM PO MOCOCA DESENGORDURADO,11105
2008,79,79007,LEITE EM PO MOLICO DESENGORDURADO,11105
2008,79,79007,LEITE EM PO NESTOGENO 1. SEMESTRE DESENGORDURADO,11105
2008,79,79007,LEITE EM PO PELARGON DESENGORDURADO,11105
2008,79,79007,LEITE EM PO PRODIETON DESENGORDURADO,11105
2008,79,79007,LEITE EM PO SEMILKO DESENGORDURADO,11105
2008,79,79008,LEITE EM PO NAO-ESPECIFICADO,11105
2008,79,79009,LEITE BEIJINHO,11102
2008,79,79009,LEITE CONDENSADO,11102
2008,79,79009,LEITE MOCA,11102
2008,79,79009,MOCA FESTA,11102
2008,79,79010,CREME DE LEITE,11101
2008,79,79011,CHANTIBON,11101
2008,79,79011,CHANTILLY,11101
2008,79,79012,ACTIVIA (IOGURTE),11301
2008,79,79012,CHAMBINHO (IOGURTE),11301
2008,79,79012,DANONE IOGURTE,11301
2008,79,79012,DANONETE,11301
2008,79,79012,DANONINHO,11301
2008,79,79012,IOGURTE ACTIVIA,11301
2008,79,79012,IOGURTE DANONE,11301
2008,79,79012,IOGURTE DE QUALQUER SABOR,11301
2008,79,79012,IOGURTE DESNATADO,11301
2008,79,79012,IOGURTE LIQUIDO,11301
2008,79,79012,IOGURTE NATURAL,11301
2008,79,79012,PETIT SUISSE (IOGURTE),11301
2008,79,79013,BEBIDA LACTEA,11302
2008,79,79013,BEBIDA LACTEA COM FRUTA,11302
2008,79,79013,BEBIDA LACTEA DE FRUTA,11302
2008,79,79013,BEBIDA LACTEA DE QUALQUER SABOR,11302
2008,79,79013,LEITE FERMENTADO,11302
2008,79,79013,LEITE FERMENTADO COM SUCRILHOS,11302
2008,79,79013,LEITE FERMENTADO INTEGRAL,11302
2008,79,79013,LEITE FERMENTADO YAKULT,11302
2008,79,79013,YAKULT DE QUALQUER SABOR,11302
2008,79,79014,COALHADA,11304
2008,79,79014,COALHADA COM ABACAXI,11304
2008,79,79014,COALHADA COM AMEIXA,11304
2008,79,79014,COALHADA COM MORANGO,11304
2008,79,79014,COALHADA DESNATADA,11304
2008,79,79015,MANTEIGA,11303
2008,79,79015,MANTEIGA CASEIRA,11303
2008,79,79015,MANTEIGA COM OU SEM SAL,11303
2008,79,79015,MANTEIGA COM SAL,11303
2008,79,79015,MANTEIGA DA TERRA,11303
2008,79,79015,MANTEIGA DE GARRAFA,11303
2008,79,79015,MANTEIGA DE LEITE,11303
2008,79,79015,MANTEIGA DO SERTAO,11303
2008,79,79015,MANTEIGA SEM SAL,11303
2008,79,79016,MARGARINA,14201
2008,79,79016,MARGARINA COM OU SEM SAL,14201
2008,79,79016,MARGARINA COM SAL,14201
2008,79,79016,MARGARINA DE MILHO,14201
2008,79,79016,MARGARINA DE SOJA,14201
2008,79,79016,MARGARINA SEM SAL,14201
2008,79,79016,MARGARINA VEGETAL COM OU SEM SAL,14201
2008,79,79016,MARGARINA VEGETAL COM SAL,14201
2008,79,79016,MARGARINA VEGETAL SEM SAL,14201
2008,79,79017,QUEIJO BOLA,11203
2008,79,79017,QUEIJO COLONIAL,11203
2008,79,79017,QUEIJO DE COLONIA,11203
2008,79,79017,QUEIJO LANCHE,11203
2008,79,79017,QUEIJO PRATO,11203
2008,79,79017,QUEIJO TIPO LANCHE,11203
2008,79,79018,MUSSARELA,11202
2008,79,79018,MUSSARELA DE BUFALA,11202
2008,79,79018,MUSSARELA FATIADA,11202
2008,79,79018,MUZARELLA,11202
2008,79,79018,QUEIJO DE BUFALA (MUSSARELA),11202
2008,79,79018,QUEIJO MUSSARELA,11202
2008,79,79018,QUEIJO MUSSARELA FATIADO,11202
2008,79,79018,QUEIJO MUZARELLA,11202
2008,79,79018,RETALHO DE MUSSARELA,11202
2008,79,79019,QUEIJO CUIA,11204
2008,79,79019,QUEIJO DO REINO,11204
2008,79,79019,QUEIJO PALMIRA,11204
2008,79,79020,QUECHIMIA,11201
2008,79,79020,QUEIJO CANASTRA,11201
2008,79,79020,QUEIJO CATIARA,11201
2008,79,79020,QUEIJO COALHO,11201
2008,79,79020,QUEIJO DE COALHO,11201
2008,79,79020,QUEIJO DE MANTEIGA,11201
2008,79,79020,QUEIJO DE MINAS,11201
2008,79,79020,QUEIJO DE MINAS CURADO,11201
2008,79,79020,QUEIJO DO SERRO,11201
2008,79,79020,QUEIJO MINAS,11201
2008,79,79020,QUEIJO MINAS CURADO,11201
2008,79,79020,QUEIJO TIPO ESTEPE,11201
2008,79,79020,QUEIJO TIPO MINAS,11201
2008,79,79021,NUGGET DE QUEIJO,11204
2008,79,79021,OUTROS QUEIJOS,11204
2008,79,79021,QUEIJO CAVALO,11204
2008,79,79021,QUEIJO DE TRANCA,11204
2008,79,79021,QUEIJO ESTEPE,11204
2008,79,79021,QUEIJO FOL EPI,11204
2008,79,79021,QUEIJO MAASDAMER,11204
2008,79,79021,QUEIJO QUARCK,11204
2008,79,79021,QUEIJO SUICO,11204
2008,79,79021,QUEIJO TIPO GOLDA,11204
2008,79,79021,QUEIJO TIPO QUARCK,11204
2008,79,79022,QUEIJO RICOTA,11204
2008,79,79023,ADES ORIGINAL,15209
2008,79,79023,BEBIDA DE SOJA,15209
2008,79,79023,IOGURTE DE SOJA,15209
2008,79,79023,LEITE DE SOJA,15209
2008,79,79023,LEITE DE SOJA COM SABOR,15209
2008,79,79023,LEITE DE SOJA INTEGRAL,15209
2008,79,79023,LEITE DE SOJA NATURAL,15209
2008,79,79023,MAMY,15209
2008,79,79023,SUCO DE SOJA,15209
2008,79,79023,TONYU,15209
2008,79,79024,QUEIJO PARMESAO,11204
2008,79,79024,QUEIJO PARMESON,11204
2008,79,79024,QUEIJO PARMEZAO,11204
2008,79,79024,QUEIJO PARMEZON,11204
2008,79,79024,QUEIJO RALADO,11204
2008,79,79025,QUEIJO PROVOLONE,11204
2008,79,79026,QUEIJO CAMEMBERT,11204
2008,79,79026,QUEIJO ROQUEFORT,11204
2008,79,79027,QUEIJO DE MARAJO,11204
2008,79,79028,QUEIJO ALPESTRE (FUNDIDO),11204
2008,79,79028,QUEIJO FUNDIDO,11204
2008,79,79028,QUEIJO PASTEURIZADO,11204
2008,79,79028,QUEIJO PASTEURIZADO POLENGUINHO,11204
2008,79,79028,QUEIJO POLENGUINHO,11204
2008,79,79028,QUEIJO POLENGUINHO PASTEURIZADO,11204
2008,79,79029,QUEIJO CREMOSO,11205
2008,79,79029,QUEIJO DANONINHO,11205
2008,79,79029,QUEIJO EM PASTA,11205
2008,79,79029,QUEIJO MANTEIGA,11205
2008,79,79029,QUEIJO TIPO CREME,11205
2008,79,79029,QUEIJO TIPO DANONINHO,11205
2008,79,79029,REQUEIJAO,11205
2008,79,79029,REQUEIJAO CATUPIRI,11205
2008,79,79029,REQUEIJAO CREMOSO,11205
2008,79,79030,QUEIJO NAO-ESPECIFICADO,11204
2008,79,79031,ACHOCOLATADO EM LEITE,11106
2008,79,79031,ACHOCOLATADO LIQUIDO,11106
2008,79,79031,BEBIDA ACHOCOLATADA,11106
2008,79,79031,LEITE ACHOCOLATADO,11106
2008,79,79031,LEITE AROMATIZADO,11106
2008,79,79031,LEITE COM SABOR,11106
2008,79,79031,LEITE LONGA VIDA COM SABOR,11106
2008,79,79031,LEITE TODDYNHO,11106
2008,79,79031,LEITE VITAMINADO,11106
2008,79,79031,LEITE VITAMINADO TODDYNHO,11106
2008,79,79031,NESCAU LIQUIDO,11106
2008,79,79031,SUPERLAC,11106
2008,79,79031,TODDYNHO LIQUIDO,11106
2008,79,79032,NATA COLONIAL,11304
2008,79,79032,NATA DOCE,11304
2008,79,79032,NATA DOCE OU SALGADA,11304
2008,79,79032,NATA SALGADA,11304
2008,79,79033,QUEIJO GORGONZOLA,11204
2008,79,79034,OTOFU,16103
2008,79,79034,QUEIJO DE FEIJAO SOJA,16103
2008,79,79034,QUEIJO DE SOJA,16103
2008,79,79034,TOFU,16103
2008,79,79035,EXTRATO DE SOJA EM PO,16103
2008,79,79035,LEITE DE SOJA EM PO,16103
2008,79,79036,LEITE DE VACA DESNATADO,11104
2008,79,79036,LEITE DE VACA LIGHT,11104
2008,79,79036,LEITE DE VACA PASTEURIZADO DESNATADO,11104
2008,79,79036,LEITE DESNATADO DE VACA,11104
2008,79,79036,LEITE LIGHT DE VACA,11104
2008,79,79037,LEITE DE VACA PASTEURIZADO SEMIDESNATADO,11104
